ID	LID	DOCULECT	CONCEPT	VALUE	COGID
636	Allen2007-636	Yunlong	father	a⁵⁵ti³³	498
637	Allen2007-637	Xiangyun	father	a³¹ti³³	498
638	Allen2007-638	Luobenzhuo	father	a⁵⁵bɔ³³	500
639	Allen2007-639	Zhoucheng	father	a³³tɕi³³	498
2476	Allen2007-2476	Jianchuan	fear	kɛ̃⁵⁵	259
2477	Allen2007-2477	Eryuan	fear	kʲɛ³⁵	259
2478	Allen2007-2478	Heqing	fear	kɛ̃⁵⁵	259
2479	Allen2007-2479	Lanping	fear	kɛ̃⁵⁵	259
2480	Allen2007-2480	Qiliqiao	fear	kɛ³⁵	259
2481	Allen2007-2481	Yunlong	fear	kɛ³⁵	259
2482	Allen2007-2482	Xiangyun	fear	kʲɛ̃³⁵	259
2483	Allen2007-2483	Luobenzhuo	fear	ci⁵⁵	259
2484	Allen2007-2484	Zhoucheng	fear	kʲɛ³⁵	259
4366	Allen2007-4366	Jianchuan	feather,hair	ma²¹	1148
4367	Allen2007-4367	Eryuan	feather,hair	ma²¹	1148
4368	Allen2007-4368	Heqing	feather,hair	ma²¹	1148
4369	Allen2007-4369	Lanping	feather,hair	ma²¹	1148
4370	Allen2007-4370	Qiliqiao	feather,hair	ma²¹	1148
4371	Allen2007-4371	Yunlong	feather,hair	ma²¹	1148
4372	Allen2007-4372	Xiangyun	feather,hair	ma²¹	1148
4373	Allen2007-4373	Luobenzhuo	feather,hair	miɛ²¹	1148
4374	Allen2007-4374	Zhoucheng	feather,hair	ma²¹	1148
1981	Allen2007-1981	Jianchuan	feed (fatten up)	wẽ⁴²	163
1982	Allen2007-1982	Eryuan	feed (fatten up)	we⁴²	163
1983	Allen2007-1983	Heqing	feed (fatten up)	we⁴²	163
1984	Allen2007-1984	Lanping	feed (fatten up)	we⁴²	163
1985	Allen2007-1985	Qiliqiao	feed (fatten up)	wa³²	163
1986	Allen2007-1986	Yunlong	feed (fatten up)	wɛ⁴²	163
1987	Allen2007-1987	Xiangyun	feed (fatten up)	we⁴²	163
1988	Allen2007-1988	Luobenzhuo	feed (fatten up)	ao⁵⁵	163
1989	Allen2007-1989	Zhoucheng	feed (fatten up)	we⁴²	163
2989	Allen2007-2989	Jianchuan	few	ɕo³³	351
2990	Allen2007-2990	Eryuan	few	ɕu³³	351
2991	Allen2007-2991	Heqing	few	ɕu³³	351
2992	Allen2007-2992	Lanping	few	ɕɔ⁴⁴	351
2993	Allen2007-2993	Qiliqiao	few	ɕo³³	351
2994	Allen2007-2994	Yunlong	few	ɕu³³	351
2995	Allen2007-2995	Xiangyun	few	ɕu³³	351
2996	Allen2007-2996	Luobenzhuo	few	ɕo³³	351
2997	Allen2007-2997	Zhoucheng	few	ɕo³³	351
2935	Allen2007-2935	Jianchuan	fine,thin	mo⁴²	349
2936	Allen2007-2936	Eryuan	fine,thin	mɔ⁴²	349
2937	Allen2007-2937	Heqing	fine,thin	ma⁴²	349
2938	Allen2007-2938	Lanping	fine,thin	mɔ̃³¹	349
2939	Allen2007-2939	Qiliqiao	fine,thin	mu³²	349
2940	Allen2007-2940	Yunlong	fine,thin	mɔ⁴²	349
2941	Allen2007-2941	Xiangyun	fine,thin	mɔu⁴²	349
2942	Allen2007-2942	Luobenzhuo	fine,thin	mɔ̃⁴⁴	349
2943	Allen2007-2943	Zhoucheng	fine,thin	mu³²	349
370	Allen2007-370	Jianchuan	finger	sɯ³³tɯ²¹tsɿ³³	534
371	Allen2007-371	Eryuan	finger	ʂɯ³³tɯ²¹tse⁴⁴ne³¹	533
372	Allen2007-372	Heqing	finger	sʰɯ³³tɯ²¹ti⁵⁵mɔu³³	535
373	Allen2007-373	Lanping	finger	sɯ³³ti⁵⁵tiɯ³³	536
374	Allen2007-374	Qiliqiao	finger	sɯ³³tsɿ³¹tsɿ³³	537
375	Allen2007-375	Yunlong	finger	ʃɤ³³tsɿ³³	538
376	Allen2007-376	Xiangyun	finger	sou³³tou²¹tsɿ³³	534
377	Allen2007-377	Luobenzhuo	finger	ɕi³³tɕɯ̃³¹	539
378	Allen2007-378	Zhoucheng	finger	sɯ³³tsɿ³³tɯ²¹	536
379	Allen2007-379	Jianchuan	fingernail	sɯ³³tɯ²¹kɛ⁴⁴	582
380	Allen2007-380	Eryuan	fingernail	ʂɯ³³tɯ²¹kʲɛ⁴⁴	582
381	Allen2007-381	Heqing	fingernail	sʰɯ³³tɯ²¹kɛ⁴²	582
382	Allen2007-382	Lanping	fingernail	sɯ³³ti⁵⁵kɛ⁴⁴pʰiɛ⁵⁵	583
383	Allen2007-383	Qiliqiao	fingernail	sɯ³³tɕi³³kiɛ⁴⁴	582
384	Allen2007-384	Yunlong	fingernail	ʃɤ³³tɯ²¹kɛ⁴⁴	582
385	Allen2007-385	Xiangyun	fingernail	sou³³tou²¹kʲɛ⁴⁴	582
386	Allen2007-386	Luobenzhuo	fingernail	ɕi³³tɕɯ̃³¹tɯ³¹qao⁵⁵	584
387	Allen2007-387	Zhoucheng	fingernail	sɯ³³tsɿ³³kʲɛ⁴⁴	582
1405	Allen2007-1405	Jianchuan	fire	xue³³	589
1406	Allen2007-1406	Eryuan	fire	xue³³	589
1407	Allen2007-1407	Heqing	fire	xʰue³³	589
1408	Allen2007-1408	Lanping	fire	xue⁴⁴	589
1409	Allen2007-1409	Qiliqiao	fire	xue³³	589
1410	Allen2007-1410	Yunlong	fire	xue³³	589
1411	Allen2007-1411	Xiangyun	fire	xue³³	589
1412	Allen2007-1412	Luobenzhuo	fire	fi³³	589
1413	Allen2007-1413	Zhoucheng	fire	xue³³	589
1234	Allen2007-1234	Jianchuan	firewood	ɕĩ⁵⁵	590
1235	Allen2007-1235	Eryuan	firewood	ɕi⁵⁵	590
1236	Allen2007-1236	Heqing	firewood	ɕʰĩ⁵⁵	590
1237	Allen2007-1237	Lanping	firewood	ɕĩ⁵⁵	590
1238	Allen2007-1238	Qiliqiao	firewood	ɕi³⁵	590
1239	Allen2007-1239	Yunlong	firewood	se⁵⁵	590
1240	Allen2007-1240	Xiangyun	firewood	ɕĩ⁵⁵	590
1241	Allen2007-1241	Luobenzhuo	firewood	sɛ̃⁵⁵	590
1242	Allen2007-1242	Zhoucheng	firewood	ɕi⁵⁵	590
3943	Allen2007-3943	Jianchuan	first	ɕĩ⁵⁵‹›tɯ²¹	511
3944	Allen2007-3944	Eryuan	first	tɯ²¹	512
3945	Allen2007-3945	Heqing	first	tɯ²¹	512
3946	Allen2007-3946	Lanping	first	tiɯ²¹	512
3947	Allen2007-3947	Qiliqiao	first	tɯ²¹	512
3948	Allen2007-3948	Yunlong	first	sɛ³³	511
3949	Allen2007-3949	Xiangyun	first	tou³¹	512
3950	Allen2007-3950	Luobenzhuo	first	tɤ³¹	512
3951	Allen2007-3951	Zhoucheng	first	ɕi³³	511
4514	0	Jianchuan	first	ɕĩ⁵⁵‹›tɯ²¹	512
2503	Allen2007-2503	Jianchuan	first month (lunar)	tsɿ⁵⁵wã⁴⁴	1028
2504	Allen2007-2504	Eryuan	first month (lunar)	tʂɛ³⁵ŋua⁴⁴	1028
2505	Allen2007-2505	Heqing	first month (lunar)	tsɛ̃³⁵wã⁴⁴	1028
2506	Allen2007-2506	Lanping	first month (lunar)	tsã⁵⁵wã⁴⁴	1028
2507	Allen2007-2507	Qiliqiao	first month (lunar)	tsɛ³⁵wa⁴⁴	1028
2508	Allen2007-2508	Yunlong	first month (lunar)	tsɛ³⁵ŋua⁴⁴	1028
2509	Allen2007-2509	Xiangyun	first month (lunar)	tsɛ̃³⁵wã⁴⁴	1028
2510	Allen2007-2510	Luobenzhuo	first month (lunar)	ɕã³³ŋua⁴⁴	560
2511	Allen2007-2511	Zhoucheng	first month (lunar)	tsɛ³⁵wa⁴⁴	1029
4195	Allen2007-4195	Jianchuan	fish	ɤ̃⁵⁵	593
4196	Allen2007-4196	Eryuan	fish	ɤ³⁵	593
4197	Allen2007-4197	Heqing	fish	ũ⁵⁵	593
4198	Allen2007-4198	Lanping	fish	ũ⁵⁵	593
4199	Allen2007-4199	Qiliqiao	fish	ŋɤ³⁵	593
4200	Allen2007-4200	Yunlong	fish	ŋɯ³⁵	593
4201	Allen2007-4201	Xiangyun	fish	ŋɯ³⁵	593
4202	Allen2007-4202	Luobenzhuo	fish	ɴ̣³⁵	593
4203	Allen2007-4203	Zhoucheng	fish	ŋɤ³⁵	593
3547	Allen2007-3547	Jianchuan	five	ɤ̃³³	594
3548	Allen2007-3548	Eryuan	five	ŋo³³	594
3549	Allen2007-3549	Heqing	five	ɣũ³³	594
3550	Allen2007-3550	Lanping	five	wõ⁴⁴	594
3551	Allen2007-3551	Qiliqiao	five	ŋɤ³³	594
3552	Allen2007-3552	Yunlong	five	ŋu³³	594
3553	Allen2007-3553	Xiangyun	five	wɔ̃³³	594
3554	Allen2007-3554	Luobenzhuo	five	ŋɤ̃³³	594
3555	Allen2007-3555	Zhoucheng	five	mu³³	561
4276	Allen2007-4276	Jianchuan	flea	kʰũã³³ɕi⁴⁴	1137
4277	Allen2007-4277	Eryuan	flea	kʰua³³sɔ⁴⁴	1137
4278	Allen2007-4278	Heqing	flea	kʰũã³³ɕi⁴⁴	1137
4279	Allen2007-4279	Lanping	flea	kʰũã⁴⁴ɕi⁴⁴tsɿ³³	1136
4280	Allen2007-4280	Qiliqiao	flea	tʰiɔ³³ʃuɔ³³	1139
4281	Allen2007-4281	Yunlong	flea	kʰua³³su³³	1137
4282	Allen2007-4282	Xiangyun	flea	kʰũã³³sɤ⁴⁴	1137
4283	Allen2007-4283	Luobenzhuo	flea	qʰɔ̃³³ɕʊ³³	1137
4284	Allen2007-4284	Zhoucheng	flea	tɕʰo³³sua³¹tsɿ³³	562
2413	Allen2007-2413	Jianchuan	flee	mo²¹	239
2414	Allen2007-2414	Eryuan	flee	mu²¹	239
2415	Allen2007-2415	Heqing	flee	mɯ²¹	239
2416	Allen2007-2416	Lanping	flee	mɯ²¹	239
2417	Allen2007-2417	Qiliqiao	flee	mu²¹	239
2418	Allen2007-2418	Yunlong	flee	mu²¹	239
2419	Allen2007-2419	Xiangyun	flee	mou²¹/tsua³⁵	239
2420	Allen2007-2420	Luobenzhuo	flee	mãõ³⁵	239
2421	Allen2007-2421	Zhoucheng	flee	mu²¹	239
4515	0	Xiangyun	flee		563
190	Allen2007-190	Jianchuan	flower	xou⁵⁵	1191
191	Allen2007-191	Eryuan	flower	xɔ³⁵	1191
192	Allen2007-192	Heqing	flower	xuɔ³⁵	1191
193	Allen2007-193	Lanping	flower	xu⁵⁵	1191
194	Allen2007-194	Qiliqiao	flower	xuɔ³⁵	1191
195	Allen2007-195	Yunlong	flower	xao³³	1191
196	Allen2007-196	Xiangyun	flower	xo³⁵	1191
197	Allen2007-197	Luobenzhuo	flower	χu⁵⁵	1191
198	Allen2007-198	Zhoucheng	flower	xuɔ³⁵	1191
4294	Allen2007-4294	Jianchuan	fly (insect)	sɯ̃²¹	1140
4295	Allen2007-4295	Eryuan	fly (insect)	ʐɯ²¹	1140
4296	Allen2007-4296	Heqing	fly (insect)	zɯ̃²¹	1140
4297	Allen2007-4297	Lanping	fly (insect)	ʐɯ²¹	1140
4298	Allen2007-4298	Qiliqiao	fly (insect)	sɯ²¹	1140
4299	Allen2007-4299	Yunlong	fly (insect)	zɯ²¹	1140
4300	Allen2007-4300	Xiangyun	fly (insect)	zɯ̃²¹	1140
4301	Allen2007-4301	Luobenzhuo	fly (insect)	mõ⁵⁵ɲæ³¹	1141
4302	Allen2007-4302	Zhoucheng	fly (insect)	zɯ²¹	1140
307	Allen2007-307	Jianchuan	fog	mɯ²¹kõ⁴²	981
308	Allen2007-308	Eryuan	fog	pɯ³¹kɔ²¹	982
309	Allen2007-309	Heqing	fog	mɯ³¹kɔ̃⁴²	981
310	Allen2007-310	Lanping	fog	nɔ̃²¹kɔ̃²¹wɛ̃⁴²	984
311	Allen2007-311	Qiliqiao	fog	u⁵⁵lu⁵⁵	985
312	Allen2007-312	Yunlong	fog	mɯ³¹kao⁴²	981
313	Allen2007-313	Xiangyun	fog	mu³¹kã⁴²	981
314	Allen2007-314	Luobenzhuo	fog	mɯ̃³¹kao⁴²	981
315	Allen2007-315	Zhoucheng	fog	vɤ⁵⁵	564
1378	Allen2007-1378	Jianchuan	folk song	kʰɤ⁴⁴	74
1379	Allen2007-1379	Eryuan	folk song	kʰɤ⁴⁴	74
1380	Allen2007-1380	Heqing	folk song	kuɔ⁴⁴	74
1381	Allen2007-1381	Lanping	folk song	kʰuɔ⁴⁴	74
1382	Allen2007-1382	Qiliqiao	folk song	tɕi³²tsʰɛ⁵⁵	76
1383	Allen2007-1383	Yunlong	folk song	kʰɤ⁴⁴	74
1384	Allen2007-1384	Xiangyun	folk song	kʰɛ⁴⁴	74
1385	Allen2007-1385	Luobenzhuo	folk song	pa⁵⁵ta⁵⁵kɔ³³ɴõ³¹	78
1386	Allen2007-1386	Zhoucheng	folk song	tɕi³²kʰɤ⁴⁴	75
433	Allen2007-433	Jianchuan	foot	kou⁴⁴	595
434	Allen2007-434	Eryuan	foot	ko⁴⁴	595
435	Allen2007-435	Heqing	foot	kou⁴⁴	595
436	Allen2007-436	Lanping	foot	kɔ⁵⁵	595
437	Allen2007-437	Qiliqiao	foot	ko⁴⁴	595
438	Allen2007-438	Yunlong	foot	ku³³	595
439	Allen2007-439	Xiangyun	foot	kɔ⁴⁴	595
440	Allen2007-440	Luobenzhuo	foot	qu⁵⁵	595
441	Allen2007-441	Zhoucheng	foot	ko⁴⁴	595
2566	Allen2007-2566	Jianchuan	forget	pʰɛ̃³³mi³¹ɕi⁵⁵	272
2567	Allen2007-2567	Eryuan	forget	pʰɛ³³mɛ³¹ɕi⁵⁵	272
2568	Allen2007-2568	Heqing	forget	pʰɯ³³mu³³ɕi⁵⁵xɑ⁵⁵	271
2569	Allen2007-2569	Lanping	forget	pʰa⁴⁴mɛ³¹ɕi⁴⁴	272
2570	Allen2007-2570	Qiliqiao	forget	pʰe⁴⁴mu³¹xɯ⁵⁵	273
2571	Allen2007-2571	Yunlong	forget	pʰɛ³³mɛ³¹ɕi⁵⁵	272
2572	Allen2007-2572	Xiangyun	forget	pʰĩ³³mou³¹xou⁵⁵	273
2573	Allen2007-2573	Luobenzhuo	forget	qʰɔ̃³⁵mã³¹sẽ³³	565
2574	Allen2007-2574	Zhoucheng	forget	pʰu³³me³¹xɯ⁵⁵	273
3538	Allen2007-3538	Jianchuan	four	ɕi⁴⁴	596
3539	Allen2007-3539	Eryuan	four	ɕi⁴⁴	596
3540	Allen2007-3540	Heqing	four	ɕi⁴⁴	596
3541	Allen2007-3541	Lanping	four	ɕi⁴⁴	596
3542	Allen2007-3542	Qiliqiao	four	ɕi⁴⁴	596
3543	Allen2007-3543	Yunlong	four	ɕi⁴⁴	596
3544	Allen2007-3544	Xiangyun	four	ɕi⁴⁴	596
3545	Allen2007-3545	Luobenzhuo	four	si⁵⁵	596
3546	Allen2007-3546	Zhoucheng	four	ɕi⁴⁴	596
3421	Allen2007-3421	Jianchuan	fragrant	ɕõ⁵⁵	597
3422	Allen2007-3422	Eryuan	fragrant	ɕɔ³⁵	597
3423	Allen2007-3423	Heqing	fragrant	ɕõu⁵⁵	597
3424	Allen2007-3424	Lanping	fragrant	ɕo⁵⁵	597
3425	Allen2007-3425	Qiliqiao	fragrant	ɕo³⁵	597
3426	Allen2007-3426	Yunlong	fragrant	ɕɔ³⁵	597
3427	Allen2007-3427	Xiangyun	fragrant	ɕã³⁵	597
3428	Allen2007-3428	Luobenzhuo	fragrant	me³³	598
3429	Allen2007-3429	Zhoucheng	fragrant	ɕo³⁵	597
4186	Allen2007-4186	Jianchuan	frog	õ²¹mɛ⁵⁵	600
4187	Allen2007-4187	Eryuan	frog	ɔ³¹mɛ³⁵	600
4188	Allen2007-4188	Heqing	frog	u³¹mɛ³⁵	600
4189	Allen2007-4189	Lanping	frog	tɕʰɛ⁴⁴ɔ̃²¹mɛ⁵⁵	603
4190	Allen2007-4190	Qiliqiao	frog	o²¹mɛ³⁵	600
4191	Allen2007-4191	Yunlong	frog	wu²¹tsua⁴²	601
4192	Allen2007-4192	Xiangyun	frog	tɕʰɛ̃²¹mɛ²¹mɛ³⁵tsɿ³³	604
4193	Allen2007-4193	Luobenzhuo	frog	a⁴²ʔõ⁴⁴	602
4194	Allen2007-4194	Zhoucheng	frog	ɔ²¹tsa⁴⁴mɔ³³	599
208	Allen2007-208	Jianchuan	frost	sõ⁵⁵	605
209	Allen2007-209	Eryuan	frost	ʂɔ⁵⁵	605
210	Allen2007-210	Heqing	frost	sʰɔu⁵⁵	605
211	Allen2007-211	Lanping	frost	sõ⁵⁵	605
212	Allen2007-212	Qiliqiao	frost	so⁵⁵	605
213	Allen2007-213	Yunlong	frost	so³³	605
214	Allen2007-214	Xiangyun	frost	sou⁵⁵	605
215	Allen2007-215	Luobenzhuo	frost	ɕõ³³	605
216	Allen2007-216	Zhoucheng	frost	so⁵⁵	605
199	Allen2007-199	Jianchuan	fruit	kou³³	1192
200	Allen2007-200	Eryuan	fruit	kʰɔ³³	1192
201	Allen2007-201	Heqing	fruit	kʰuɔ³³	1192
202	Allen2007-202	Lanping	fruit	kʰu³³	1192
203	Allen2007-203	Qiliqiao	fruit	kʰuɔ³³	1192
204	Allen2007-204	Yunlong	fruit	kʰao³³	1192
205	Allen2007-205	Xiangyun	fruit	kʰo³³	1192
206	Allen2007-206	Luobenzhuo	fruit	bo⁵⁵qʰao³³	1195
207	Allen2007-207	Zhoucheng	fruit	kʰuɔ³³	1192
3133	Allen2007-3133	Jianchuan	full	ma³³	362
3134	Allen2007-3134	Eryuan	full	ma³³	362
3135	Allen2007-3135	Heqing	full	ma³³	362
3136	Allen2007-3136	Lanping	full	ma³³	362
3137	Allen2007-3137	Qiliqiao	full	ma²¹	362
3138	Allen2007-3138	Yunlong	full	ma³³	362
3139	Allen2007-3139	Xiangyun	full	ma³³	362
3140	Allen2007-3140	Luobenzhuo	full	mĩɛ̃³³	362
3141	Allen2007-3141	Zhoucheng	full	ma³³	362
1468	Allen2007-1468	Jianchuan	ghost	kɤ³³	606
1469	Allen2007-1469	Eryuan	ghost	kɤ³³	606
1470	Allen2007-1470	Heqing	ghost	kuɔ³³	606
1471	Allen2007-1471	Lanping	ghost	kuɛ³³	606
1472	Allen2007-1472	Qiliqiao	ghost	kɤ³³	606
1473	Allen2007-1473	Yunlong	ghost	kɤ³³	606
1474	Allen2007-1474	Xiangyun	ghost	kɯ³³	606
1475	Allen2007-1475	Luobenzhuo	ghost	tɕɯ³³	607
1476	Allen2007-1476	Zhoucheng	ghost	kɤ³³	606
2764	Allen2007-2764	Jianchuan	give birth	tɕi⁴²xɛ⁵⁵	330
2765	Allen2007-2765	Eryuan	give birth	tɕi⁴²xɛ⁵⁵	330
2766	Allen2007-2766	Heqing	give birth	tsʰɛ̃³³	332
2767	Allen2007-2767	Lanping	give birth	ku³¹xue⁴⁴mɯ⁵⁵/tɕĩ⁴²xɛ̃⁵⁵	333
2768	Allen2007-2768	Qiliqiao	give birth	tɕi³²xɛ⁵⁵	330
2769	Allen2007-2769	Yunlong	give birth	tɕi⁴²xɛ⁵⁵	330
2770	Allen2007-2770	Xiangyun	give birth	sɯ̃³⁵	334
2771	Allen2007-2771	Luobenzhuo	give birth	ɕõ³¹	334
2772	Allen2007-2772	Zhoucheng	give birth	xa⁵⁵	331
4516	0	Lanping	give birth		330
2647	Allen2007-2647	Jianchuan	go	ŋɛ²¹	290
2648	Allen2007-2648	Eryuan	go	pe⁴⁴tsɿ²¹	292
2649	Allen2007-2649	Heqing	go	ŋɛ²¹	290
2650	Allen2007-2650	Lanping	go	ŋɛ²¹	290
2651	Allen2007-2651	Qiliqiao	go	pe⁴⁴ŋɛ²¹	293
2652	Allen2007-2652	Yunlong	go	su³³	295
2653	Allen2007-2653	Xiangyun	go	niɛ²¹	294
2654	Allen2007-2654	Luobenzhuo	go	ja⁴⁴	294
2655	Allen2007-2655	Zhoucheng	go	pe⁴⁴ŋɛ²¹	291
2710	Allen2007-2710	Jianchuan	go in	ɣɯ³⁵jĩ⁴⁴	305
2711	Allen2007-2711	Eryuan	go in	ɲi⁴⁴	306
2712	Allen2007-2712	Heqing	go in	pe⁴⁴jĩ⁴⁴	307
2713	Allen2007-2713	Lanping	go in	pẽ⁴⁴jĩ⁴⁴	307
2714	Allen2007-2714	Qiliqiao	go in	pe⁴⁴ɲi⁴⁴	307
2715	Allen2007-2715	Yunlong	go in	ɲi⁴⁴	306
2716	Allen2007-2716	Xiangyun	go in	ni⁴²	306
2717	Allen2007-2717	Luobenzhuo	go in	ma⁵⁵ni⁵⁵	308
2718	Allen2007-2718	Zhoucheng	go in	pe⁴⁴ɲi⁴⁴	307
2692	Allen2007-2692	Jianchuan	go out	ŋɛ²¹tɕʰi⁴⁴	299
2693	Allen2007-2693	Eryuan	go out	ʂɤ³³	301
2694	Allen2007-2694	Heqing	go out	pe⁴⁴tɕʰi⁴⁴	302
2695	Allen2007-2695	Lanping	go out	pẽ⁴⁴tɕʰi⁴⁴	302
2696	Allen2007-2696	Qiliqiao	go out	pe⁴⁴tɕʰi⁴⁴	302
2697	Allen2007-2697	Yunlong	go out	pe⁴⁴tɕʰi³³	302
2698	Allen2007-2698	Xiangyun	go out	tɕʰɛ⁴²	300
2699	Allen2007-2699	Luobenzhuo	go out	ma⁵⁵tʂʰɛ⁵⁵	304
2700	Allen2007-2700	Zhoucheng	go out	pe⁴⁴ɕi⁴⁴	303
3169	Allen2007-3169	Jianchuan	good	tɕʰõ⁵⁵/ɕo³¹/xu³³	610
3170	Allen2007-3170	Eryuan	good	fe³⁵	612
3171	Allen2007-3171	Heqing	good	xu³³	611
3172	Allen2007-3172	Lanping	good	ɕo⁴²/xu³³	613
3173	Allen2007-3173	Qiliqiao	good	xu³³	611
3174	Allen2007-3174	Yunlong	good	xu³³	611
3175	Allen2007-3175	Xiangyun	good	xu³³	611
3176	Allen2007-3176	Luobenzhuo	good	xɯ̃³³/ɴ̣³³	611
3177	Allen2007-3177	Zhoucheng	good	fe³⁵	612
4517	0	Jianchuan	good		613
4518	0	Lanping	good		611
4519	0	Luobenzhuo	good		587
4520	0	Jianchuan	good		611
613	Allen2007-613	Jianchuan	grandfather	a³¹ji⁴²	1269
614	Allen2007-614	Eryuan	grandfather	a⁵⁵lɔ²¹	1270
615	Allen2007-615	Heqing	grandfather	a⁵⁵pɔu⁵⁵	1271
616	Allen2007-616	Lanping	grandfather	a⁴⁴jɛ⁴²	1269
617	Allen2007-617	Qiliqiao	grandfather	a³¹lɔ³¹	1270
618	Allen2007-618	Yunlong	grandfather	a⁴⁴wɔ⁴²	1272
619	Allen2007-619	Xiangyun	grandfather	a³¹pɔ³⁵	1271
620	Allen2007-620	Luobenzhuo	grandfather	a⁵⁵pɤ⁵⁵	1271
621	Allen2007-621	Zhoucheng	grandfather	a³¹lɔ³¹	1270
622	Allen2007-622	Jianchuan	grandmother	a³¹ne⁴⁴	1274
623	Allen2007-623	Eryuan	grandmother	a⁵⁵ne⁴⁴	1274
624	Allen2007-624	Heqing	grandmother	ne⁴⁴	1276
625	Allen2007-625	Lanping	grandmother	a⁴⁴nɛ⁴⁴	1274
626	Allen2007-626	Qiliqiao	grandmother	a³¹ne⁴⁴	1274
627	Allen2007-627	Yunlong	grandmother	a⁵⁵nai³³	1274
628	Allen2007-628	Xiangyun	grandmother	a³¹ne⁴⁴	1274
629	Allen2007-629	Luobenzhuo	grandmother	a⁵⁵jɔ⁴²	1275
630	Allen2007-630	Zhoucheng	grandmother	a³¹ne⁴⁴	1274
136	Allen2007-136	Jianchuan	grass	tsʰu³³	1186
137	Allen2007-137	Eryuan	grass	tsʰɔ³³	1186
138	Allen2007-138	Heqing	grass	tsʰu³³	1186
139	Allen2007-139	Lanping	grass	tsʰu³³	1186
140	Allen2007-140	Qiliqiao	grass	ʧʰu³³	1186
141	Allen2007-141	Yunlong	grass	tsʰu³³	1186
142	Allen2007-142	Xiangyun	grass	tsʰu³³	1186
143	Allen2007-143	Luobenzhuo	grass	ʧʰʊ⁴⁴	1186
144	Allen2007-144	Zhoucheng	grass	tsʰu³³	1186
3124	Allen2007-3124	Jianchuan	green	lu⁴⁴	360
3125	Allen2007-3125	Eryuan	green	lɤ⁴⁴	360
3126	Allen2007-3126	Heqing	green	luɔ⁴⁴	360
3127	Allen2007-3127	Lanping	green	lao⁴⁴	360
3128	Allen2007-3128	Qiliqiao	green	nɤ³³	361
3129	Allen2007-3129	Yunlong	green	lɤ³³	360
3130	Allen2007-3130	Xiangyun	green	lɯ⁴⁴	360
3131	Allen2007-3131	Luobenzhuo	green	pa⁴⁴tɕʰã³¹	588
3132	Allen2007-3132	Zhoucheng	green	lɤ⁴⁴	360
2170	Allen2007-2170	Jianchuan	grind (wheat)	wẽ⁴²	178
2171	Allen2007-2171	Eryuan	grind (wheat)	tʂʰe⁴⁴	179
2172	Allen2007-2172	Heqing	grind (wheat)	wẽ⁴²	178
2173	Allen2007-2173	Lanping	grind (wheat)	wẽ⁴²	178
2174	Allen2007-2174	Qiliqiao	grind (wheat)	we⁴²	178
2175	Allen2007-2175	Yunlong	grind (wheat)	tsʰɛ⁴⁴	179
2176	Allen2007-2176	Xiangyun	grind (wheat)	tsʰe⁴⁴	179
2177	Allen2007-2177	Luobenzhuo	grind (wheat)	ʑi⁴⁴	180
2178	Allen2007-2178	Zhoucheng	grind (wheat)	we³²	178
2773	Allen2007-2773	Jianchuan	grow (of people)	kou⁵⁵/tou⁴²	336
2774	Allen2007-2774	Eryuan	grow (of people)	kɔ³⁵	336
2775	Allen2007-2775	Heqing	grow (of people)	tɔu⁴²	338
2776	Allen2007-2776	Lanping	grow (of people)	to³¹kʰɯ⁵⁵	337
2777	Allen2007-2777	Qiliqiao	grow (of people)	kuɔ³⁵	336
2778	Allen2007-2778	Yunlong	grow (of people)	kɔ³⁵dao³¹	335
2779	Allen2007-2779	Xiangyun	grow (of people)	kuɔ³⁵	336
2780	Allen2007-2780	Luobenzhuo	grow (of people)	dao⁴²	338
2781	Allen2007-2781	Zhoucheng	grow (of people)	kuɔ³⁵	336
4521	0	Jianchuan	grow (of people)		338
2548	Allen2007-2548	Jianchuan	guess	tsɯ⁴²	269
2549	Allen2007-2549	Eryuan	guess	tʂɯ⁴²	269
2550	Allen2007-2550	Heqing	guess	tʰe³³	269
2551	Allen2007-2551	Lanping	guess	tsɯ̃⁴²	269
2552	Allen2007-2552	Qiliqiao	guess	tsʰe³³	269
2553	Allen2007-2553	Yunlong	guess	tsʰai³¹	269
2554	Allen2007-2554	Xiangyun	guess	tsʰe⁵⁵	269
2555	Allen2007-2555	Luobenzhuo	guess	tʰɯ̃⁴²	269
2556	Allen2007-2556	Zhoucheng	guess	tsʰɛ³³	269
10	Allen2007-10	Jianchuan	hail	sue⁴⁴wa⁴²tsɿ³³	976
11	Allen2007-11	Eryuan	hail	tʂɔ⁴²pɔ⁴²tsɿ³³	979
12	Allen2007-12	Heqing	hail	sʰue⁴⁴wa⁴²tsɿ³³	976
13	Allen2007-13	Lanping	hail	po³³tɛ⁴⁴	980
14	Allen2007-14	Qiliqiao	hail	ɕy⁴⁴kʰuɔ³³tsɿ³³	977
15	Allen2007-15	Yunlong	hail	tso⁴²po⁴²tsɿ³³	979
16	Allen2007-16	Xiangyun	hail	sua⁴⁴kʰuɔ³³tsɿ³³	977
17	Allen2007-17	Luobenzhuo	hail	ɕõ³³qʰao³¹	978
18	Allen2007-18	Zhoucheng	hail	sue⁴⁴kʰuɔ³³tsɿ³³	977
262	Allen2007-262	Jianchuan	hair	tɯ²¹ma⁵⁵	618
263	Allen2007-263	Eryuan	hair	tɯ²¹ma³⁵	618
